"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2021,202101,555234,2021000835566,12168.0,2021005552341,200021,1,2,13104.0,0,0,2,59,1,1,100,0,0,10,101,1,10,60000,1,11
2021,202101,555546,2021000856467,9828.0,2021005555461,220021,1,2,12792.0,1,0,2,44,1,1,100,0,0,11,114,1,10,50000,1,11
2021,202101,555702,2021000869690,5304.0,2021005557021,30021,1,1,5460.0,1,0,1,33,1,1,100,0,0,6,64,1,14,30000,1,12
2021,202101,555858,2021000881267,17940.0,2021005558581,170221,1,2,17628.0,4,0,1,49,1,1,100,0,0,11,114,1,10,397000,1,11
2021,202101,556014,2021000893647,5148.0,2021005560141,70021,1,1,4992.0,0,0,2,55,4,8,802,0,0,6,63,1,14,30000,1,13
2021,202101,556170,2021000906241,45396.0,2021005561701,40021,1,2,40404.0,0,0,2,60,1,1,100,0,0,6,63,1,10,20000,1,11
2021,202101,556326,2021000919187,3276.0,2021005563261,170221,1,1,3276.0,0,0,2,63,4,1,100,0,0,11,114,1,10,85000,1,11
2021,202101,556482,2021000929975,13416.0,2021005564821,190221,1,2,15912.0,2,0,1,46,1,1,100,0,0,10,101,1,10,83000,1,13
2021,202101,557106,2021000976830,17628.0,2021005571061,230021,1,1,17472.0,0,0,1,64,1,1,100,0,0,6,64,1,10,2200,2,20
2021,202101,558198,2021001056351,25272.0,2021005581981,10021,1,1,25428.0,3,0,2,35,1,1,100,0,0,8,81,1,10,40000,1,11
2021,202101,558198,2021001056351,25272.0,2021005581981,10021,1,2,15444.0,3,0,1,35,1,1,100,0,0,6,63,1,10,40000,1,11
2021,202101,558354,2021001067279,4056.0,2021005583541,130021,1,1,4056.0,2,0,2,43,1,1,100,0,0,7,71,1,10,30000,1,11
2021,202101,558354,2021001067279,4056.0,2021005583541,130021,1,2,4836.0,2,0,1,45,1,1,100,0,0,7,71,1,10,85000,1,11
2021,202101,558510,2021001079002,6084.0,2021005585101,170221,1,1,6084.0,0,0,1,64,1,7,700,0,0,11,115,1,10,397000,1,11
2021,202101,558822,2021001101934,9984.0,2021005588221,190121,1,1,9828.0,0,0,1,59,1,1,100,0,0,11,114,1,10,180000,1,11
2021,202101,558978,2021001113376,22932.0,2021005589781,240021,1,1,22776.0,1,1,1,28,1,1,100,0,0,10,101,1,10,20000,1,11
2021,202101,558978,2021001113376,22932.0,2021005589781,240021,1,2,18564.0,1,1,2,26,1,1,100,0,0,10,101,1,10,28000,1,11
2021,202101,559134,2021001125169,30576.0,2021005591341,110021,1,2,38688.0,0,0,2,54,1,1,100,0,0,6,63,1,12,42000,1,11
2021,202101,559290,2021001137591,24180.0,2021005592901,210021,1,1,24180.0,0,0,1,37,4,1,100,0,0,6,63,1,10,42000,1,11
2021,202101,559446,2021001149770,14976.0,2021005594461,170421,1,1,14976.0,3,0,1,36,6,1,100,0,0,11,114,1,10,55000,1,11
2021,202101,559446,2021001149770,14976.0,2021005594461,170421,1,2,13416.0,3,0,2,36,6,1,100,0,0,8,81,1,10,60000,1,11
2021,202101,559602,2021001161605,21528.0,2021005596021,170321,1,1,21528.0,0,0,1,52,4,8,802,0,0,6,64,1,10,30700,1,11
2021,202101,559914,2021001187276,42588.0,2021005599141,120021,1,2,46800.0,0,0,1,31,6,1,100,0,0,6,63,1,10,13500,1,11
2021,202101,560226,2021001208892,23556.0,2021005602261,170221,1,1,23556.0,1,0,1,62,4,2,200,0,0,10,101,1,10,40000,1,11
2021,202101,560538,2021001230603,14040.0,2021005605381,130021,1,1,14040.0,0,0,1,62,1,1,100,0,0,6,63,1,10,0,1,11
2021,202101,560694,2021001241628,20904.0,2021005606941,270021,1,1,20904.0,2,2,1,26,6,1,100,0,0,6,63,1,10,58000,1,11
2021,202101,560694,2021001241628,20904.0,2021005606941,270021,1,2,14664.0,2,2,2,23,6,1,100,0,0,8,81,1,10,4500,1,11
2021,202101,560850,2021001254215,7488.0,2021005608501,190221,1,1,7488.0,0,0,2,55,6,2,200,0,0,7,71,1,10,82000,1,11
2021,202101,560850,2021001254215,7488.0,2021005608501,190221,1,2,11388.0,0,0,1,44,6,2,200,0,0,6,63,1,10,30000,1,11
2021,202101,561162,2021001279961,10140.0,2021005611621,200021,1,1,10140.0,0,0,1,26,6,1,100,0,0,6,63,1,10,20000,1,11
2021,202101,561162,2021001279961,10140.0,2021005611621,200021,1,2,13572.0,0,0,2,23,6,1,100,0,0,6,63,1,10,23000,1,11
2021,202101,561474,2021001305537,2496.0,2021005614741,270021,1,1,2496.0,1,0,2,36,4,1,100,0,0,10,101,1,10,75000,1,11
2021,202101,561630,2021001318128,40872.0,2021005616301,180021,1,1,40716.0,0,0,1,42,6,1,100,0,0,6,61,1,10,37000,1,11
2021,202101,561942,2021001343316,15444.0,2021005619421,140021,1,1,15600.0,0,0,1,64,1,1,100,0,0,6,63,1,10,175000,1,11
2021,202101,562254,2021001366610,10764.0,2021005622541,220021,1,1,10764.0,0,0,2,36,6,1,100,0,0,7,71,1,10,21000,1,11
2021,202101,562254,2021001366610,10764.0,2021005622541,220021,1,2,8892.0,0,0,1,36,6,1,100,0,0,7,71,1,10,9000,1,11
2021,202101,562722,2021001400178,9828.0,2021005627221,170221,1,1,9828.0,2,0,1,46,1,1,100,0,0,11,114,1,10,100000,1,11
2021,202101,562722,2021001400178,9828.0,2021005627221,170221,1,2,13728.0,2,0,2,47,1,1,100,0,0,10,101,1,10,75000,1,11
2021,202101,565218,2021000000549,15444.0,2021005652181,30022,1,2,20280.0,0,0,1,60,1,1,100,0,0,11,114,1,10,53000,1,11
2021,202101,565998,2021000061577,5304.0,2021005659981,170022,1,1,5304.0,0,0,2,50,4,1,100,0,0,8,81,1,10,60000,1,11
2021,202101,566154,2021000073581,2808.0,2021005661541,50022,1,2,1560.0,3,1,1,28,1,1,100,0,0,6,63,1,10,46000,1,11
2021,202101,566310,2021000086644,17316.0,2021005663101,120122,1,1,17316.0,3,0,1,35,6,1,100,0,0,7,71,1,10,80000,1,11
2021,202101,566310,2021000086644,17316.0,2021005663101,120122,1,2,16380.0,3,0,2,37,4,1,100,0,0,6,65,1,10,32000,1,11
2021,202101,566466,2021000101093,2340.0,2021005664661,50022,1,1,2496.0,0,0,2,64,6,2,200,0,0,6,65,1,10,32000,1,11
2021,202101,566622,2021000112871,6552.0,2021005666221,180022,1,2,7488.0,0,0,2,62,4,1,100,0,0,6,63,1,10,34900,1,11
2021,202101,567402,2021000173026,8112.0,2021005674021,60022,1,1,8268.0,2,0,2,36,4,8,802,0,0,7,71,1,10,0,1,11
2021,202101,567714,2021000198728,9984.0,2021005677141,240222,1,1,9984.0,1,0,2,43,4,2,200,0,0,10,101,1,10,50000,1,11
2021,202101,567870,2021000211069,2808.0,2021005678701,30022,1,1,2808.0,2,0,2,60,1,2,200,0,0,10,101,1,12,15000,1,11
2021,202101,567870,2021000211069,2808.0,2021005678701,30022,1,2,3588.0,2,0,1,55,1,2,200,0,0,6,63,1,10,85000,1,11
2021,202101,568806,2021000283776,8268.0,2021005688061,150122,1,1,8268.0,0,0,1,39,1,1,100,0,0,11,116,1,10,57000,1,11
2021,202101,568806,2021000283776,8268.0,2021005688061,150122,1,2,11544.0,0,0,2,35,1,1,100,0,0,11,114,1,10,45000,1,11
2021,202101,569274,2021000322366,22152.0,2021005692741,40022,1,1,22152.0,2,0,1,45,1,1,100,0,0,10,101,1,10,155000,1,11
2021,202101,569274,2021000322366,22152.0,2021005692741,40022,1,2,16536.0,2,0,2,46,1,1,100,0,0,10,101,1,10,0,1,11
2021,202101,569586,2021000345665,33696.0,2021005695861,150122,1,1,33696.0,0,0,2,20,6,2,200,0,0,6,65,1,12,24000,1,11
2021,202101,569586,2021000345665,33696.0,2021005695861,150122,1,2,30108.0,0,0,1,24,6,2,200,0,0,6,61,1,10,600,1,11
2021,202101,569742,2021000359834,10452.0,2021005697421,200022,1,1,10452.0,0,0,1,60,1,8,826,4,498,6,63,1,10,40000,1,11
2021,202101,569742,2021000359834,10452.0,2021005697421,200022,1,2,16692.0,0,0,2,59,1,1,100,0,0,6,63,1,10,15000,1,11
2021,202101,570522,2021000419777,17160.0,2021005705221,240022,1,1,17160.0,0,0,2,39,6,1,100,0,0,11,114,1,10,54000,1,11
2021,202101,570522,2021000419777,17160.0,2021005705221,240022,1,2,22464.0,0,0,2,50,6,1,100,0,0,6,63,1,10,36000,1,11
2021,202101,570522,2021000419777,17160.0,2021005705221,240022,1,3,28704.0,0,0,2,36,6,1,100,0,0,10,101,1,10,60000,1,11
2021,202101,570522,2021000419777,17160.0,2021005705221,240022,1,4,26052.0,0,0,2,36,4,1,100,1,100,10,101,1,10,75000,1,11
2021,202101,570834,2021000444918,1716.0,2021005708341,70022,1,2,2184.0,0,0,2,60,1,1,100,0,0,7,71,1,10,24500,1,11
2021,202101,570990,2021000457250,7488.0,2021005709901,150122,1,1,7488.0,1,0,1,37,1,1,100,0,0,7,71,1,10,56000,1,11
2021,202101,570990,2021000457250,7488.0,2021005709901,150122,1,2,10608.0,1,0,2,35,1,1,100,0,0,6,63,1,10,46000,1,11
2021,202101,571302,2021000481503,7020.0,2021005713021,10122,1,1,7020.0,2,0,2,49,3,2,200,0,0,11,114,1,10,92000,1,11
2021,202101,571302,2021000481503,7020.0,2021005713021,10122,1,2,8424.0,0,0,1,20,6,2,200,0,0,6,63,1,10,39400,1,11
2021,202101,571458,2021000493702,7176.0,2021005714581,230122,1,1,7020.0,0,0,2,54,1,1,100,0,0,10,101,1,10,203000,1,11
2021,202101,571458,2021000493702,7176.0,2021005714581,230122,1,2,7332.0,0,0,1,56,1,1,100,0,0,10,101,1,10,46200,1,11
2021,202101,571614,2021000505462,3432.0,2021005716141,240122,1,1,3588.0,0,0,2,31,1,1,100,1,100,10,101,1,10,54000,1,11
2021,202101,571614,2021000505462,3432.0,2021005716141,240122,1,2,8580.0,0,0,1,32,1,2,200,0,0,10,101,1,10,60000,1,11
2021,202101,571770,2021000515302,2808.0,2021005717701,170022,1,1,2808.0,1,1,1,24,1,1,100,0,0,6,63,1,10,75000,1,11
2021,202101,571770,2021000515302,2808.0,2021005717701,170022,1,2,3276.0,1,1,2,24,1,1,100,0,0,6,63,1,10,36000,1,11
2021,202101,571926,2021000526443,27456.0,2021005719261,230122,1,1,27612.0,0,0,1,22,6,8,826,4,413,6,63,1,10,30400,1,11
2021,202101,571926,2021000526443,27456.0,2021005719261,230122,1,2,29328.0,0,0,1,33,6,8,826,4,413,6,63,1,10,22800,1,11
2021,202101,572238,2021000550896,20436.0,2021005722381,210022,1,1,20436.0,0,0,1,30,6,1,100,0,0,6,63,1,12,30000,1,11
2021,202101,572394,2021000563888,17472.0,2021005723941,140022,1,1,17472.0,0,0,2,60,1,2,200,0,0,7,71,1,10,31000,1,11
2021,202101,572394,2021000563888,17472.0,2021005723941,140022,1,2,18408.0,0,0,1,50,1,2,200,0,0,7,71,1,10,75000,1,11
2021,202101,572550,2021000575298,4836.0,2021005725501,30022,1,1,4836.0,1,0,2,65,4,2,200,0,0,6,63,1,10,10000,1,11
2021,202101,572550,2021000575298,4836.0,2021005725501,30022,1,2,2340.0,0,0,1,31,3,2,200,0,0,6,63,1,10,5000,1,11
2021,202101,572862,2021000601629,23712.0,2021005728621,210022,1,1,23712.0,1,1,1,25,1,1,100,0,0,10,101,1,10,35000,1,11
2021,202101,572862,2021000601629,23712.0,2021005728621,210022,1,2,20436.0,1,1,2,24,1,1,100,0,0,10,101,1,10,16000,1,11
2021,202101,573330,2021000634745,9360.0,2021005733301,230122,1,1,9360.0,0,0,1,40,6,1,100,0,0,4,40,1,10,12000,1,11
2021,202101,573330,2021000634745,9360.0,2021005733301,230122,1,2,8580.0,0,0,2,39,6,1,100,0,0,6,63,1,10,14000,1,11
2021,202101,573642,2021000660100,7644.0,2021005736421,140022,1,1,7644.0,0,0,2,33,3,8,826,0,0,10,101,1,10,69000,1,11
2021,202101,573798,2021000672199,38688.0,2021005737981,110022,1,1,38688.0,0,0,1,34,6,1,100,0,0,6,63,1,10,18000,1,11
2021,202101,574110,2021000695057,7176.0,2021005741101,10122,1,2,5928.0,2,2,1,35,1,1,100,0,0,11,116,1,10,100000,1,11
2021,202101,574266,2021000708211,4056.0,2021005742661,240022,1,1,4056.0,0,0,2,57,4,1,100,0,0,10,101,1,10,5000,1,11
2021,202101,574422,2021000719983,14196.0,2021005744221,10122,1,2,14664.0,0,0,2,65,1,1,100,0,0,11,114,1,10,4200,1,11
2021,202101,574578,2021000732617,9204.0,2021005745781,200022,1,2,26208.0,2,1,1,34,1,1,100,0,0,6,63,1,10,140000,1,11
2021,202101,575046,2021000771421,70044.0,2021005750461,130022,1,1,69888.0,0,0,1,44,4,2,200,0,0,5,50,1,10,110000,1,11
2021,202101,575202,2021000782552,25584.0,2021005752021,50022,1,1,25584.0,0,0,1,31,6,1,100,0,0,8,81,1,10,80000,1,11
2021,202101,575358,2021000794206,7488.0,2021005753581,30022,1,2,7800.0,3,1,1,39,1,1,100,0,0,11,116,1,10,123000,1,11
2021,202101,575670,2021000818410,16848.0,2021005756701,150022,1,2,13728.0,0,0,1,36,6,7,700,0,0,10,101,1,10,0,1,11
2021,202101,576138,2021000856308,10608.0,2021005761381,60022,1,1,10764.0,0,0,1,61,6,2,200,0,0,6,63,1,10,50000,1,11
2021,202101,576294,2021000867836,5148.0,2021005762941,240022,1,2,5304.0,0,0,1,55,1,2,200,0,0,8,81,1,10,0,1,11
2021,202101,577386,2021000951981,70824.0,2021005773861,110022,1,1,70824.0,0,0,2,53,1,1,100,0,0,11,114,1,10,48000,1,11
2021,202101,577386,2021000951981,70824.0,2021005773861,110022,1,2,49452.0,0,0,1,56,1,1,100,0,0,6,63,1,10,35000,1,11
2021,202101,577854,2021000987036,26052.0,2021005778541,230122,1,1,25896.0,0,0,1,51,4,1,100,0,0,6,61,1,10,18400,1,11
2021,202101,578322,2021001025388,21216.0,2021005783221,100022,1,1,21216.0,0,0,2,47,6,2,200,0,0,8,81,1,12,18000,1,11
2021,202101,578478,2021001038397,21996.0,2021005784781,250022,1,1,21996.0,1,0,2,55,1,2,200,0,0,6,63,1,10,19200,1,11
2021,202101,578478,2021001038397,21996.0,2021005784781,250022,1,2,20748.0,1,0,1,57,1,2,200,0,0,10,101,1,10,69000,1,11
2021,202101,578478,2021001038397,21996.0,2021005784781,250022,1,3,53664.0,0,0,1,25,6,2,200,0,0,10,101,1,10,37000,1,11
2021,202101,578634,2021001050475,17004.0,2021005786341,120122,1,1,17004.0,3,2,2,37,6,1,100,0,0,6,63,1,10,6000,1,11
2021,202101,578790,2021001064371,12480.0,2021005787901,40022,1,1,12480.0,2,0,1,45,1,1,100,0,0,10,101,1,10,71000,1,11
2021,202101,578790,2021001064371,12480.0,2021005787901,40022,1,2,9360.0,2,0,2,45,1,1,100,0,0,10,101,1,10,79000,1,11
2021,202101,578946,2021001075162,7644.0,2021005789461,60022,1,1,7800.0,0,0,2,21,6,2,200,0,0,6,63,1,10,9000,1,11
2021,202101,578946,2021001075162,7644.0,2021005789461,60022,1,2,7800.0,0,0,1,22,6,2,200,0,0,6,63,1,10,7000,1,11
2021,202101,579102,2021001085927,24648.0,2021005791021,230122,1,1,24648.0,0,0,1,33,6,2,200,0,0,11,114,1,10,42000,1,11
2021,202101,579258,2021001097548,17628.0,2021005792581,230122,1,1,17784.0,0,0,1,26,2,7,700,3,300,6,61,1,10,22700,1,11
2021,202101,579414,2021001109778,7488.0,2021005794141,70022,1,1,7644.0,1,0,2,39,1,2,200,0,0,6,63,1,10,8000,1,11
2021,202101,579414,2021001109778,7488.0,2021005794141,70022,1,2,5772.0,1,0,1,44,1,2,200,0,0,6,63,1,10,1700,1,11
2021,202101,580194,2021001167911,21216.0,2021005801941,70022,1,2,28860.0,0,0,2,43,6,6,663,0,0,7,71,1,10,225000,1,11
2021,202101,580350,2021001178712,14352.0,2021005803501,230222,1,1,14352.0,2,0,1,53,1,6,640,0,0,6,63,1,10,20000,1,11
2021,202101,580350,2021001178712,14352.0,2021005803501,230222,1,2,17472.0,2,0,2,51,1,6,640,0,0,3,30,1,10,40000,1,11
2021,202101,580350,2021001178712,14352.0,2021005803501,230222,1,3,6708.0,0,0,1,26,6,6,640,0,0,7,71,1,10,10000,1,11
2021,202101,580350,2021001178712,14352.0,2021005803501,230222,1,4,10764.0,0,0,2,24,6,6,640,0,0,7,71,1,10,10000,1,11
2021,202101,580506,2021001189155,4992.0,2021005805061,10022,1,1,4992.0,0,0,1,43,4,2,200,0,0,8,81,1,10,35000,1,11
2021,202101,580662,2021001200564,58344.0,2021005806621,20022,1,1,58344.0,0,0,2,35,4,2,200,0,0,11,114,1,10,65000,1,11
2021,202101,580818,2021001211556,14976.0,2021005808181,240022,1,1,14976.0,2,2,1,33,6,2,200,0,0,6,63,1,10,9000,1,11
2021,202101,580974,2021001223501,56472.0,2021005809741,180022,1,1,56472.0,2,0,2,35,1,1,100,0,0,11,115,1,10,45000,1,11
2021,202101,580974,2021001223501,56472.0,2021005809741,180022,1,2,71604.0,2,0,1,43,1,1,100,0,0,6,63,1,10,70000,1,11
2021,202101,581286,2021001249824,19500.0,2021005812861,200022,1,2,42588.0,1,1,1,40,6,7,700,1,100,2,23,1,10,99000,1,11
2021,202101,581442,2021001260940,5460.0,2021005814421,10022,1,1,5460.0,1,0,2,48,6,2,200,0,0,6,63,1,10,12000,1,11
2021,202101,581754,2021001284799,39000.0,2021005817541,170022,1,1,39156.0,0,0,1,52,4,1,100,0,0,6,63,1,10,108000,1,11
2021,202101,582066,2021001309829,24960.0,2021005820661,240022,1,2,68016.0,2,1,2,36,6,2,200,0,0,6,63,1,10,26200,1,11
2021,202101,582378,2021001332911,26520.0,2021005823781,240022,1,1,26520.0,1,1,2,35,6,2,200,0,0,6,63,1,10,8000,1,11
2021,202101,582690,2021001355919,7020.0,2021005826901,40022,1,1,7020.0,0,0,1,61,1,1,100,0,0,6,65,1,10,75000,1,11
2021,202101,583002,2021001381570,34788.0,2021005830021,120122,1,1,34944.0,1,0,1,55,1,1,100,0,0,10,101,1,10,130000,2,20
2021,202101,583002,2021001381570,34788.0,2021005830021,120122,1,2,36816.0,1,0,2,56,1,1,100,0,0,10,101,1,10,80000,1,11
2021,202101,583158,2021001393286,3588.0,2021005831581,190022,1,1,3588.0,3,0,2,43,1,2,200,0,0,6,63,1,10,11000,1,11
2021,202101,583158,2021001393286,3588.0,2021005831581,190022,1,2,2496.0,3,0,1,45,1,2,200,0,0,7,71,1,10,60000,1,11
2021,202101,583314,2021001404542,9828.0,2021005833141,80022,1,1,9828.0,3,0,1,47,1,1,100,0,0,6,63,1,10,45000,1,11
2021,202101,583314,2021001404542,9828.0,2021005833141,80022,1,2,12480.0,3,0,2,47,1,1,100,0,0,6,65,1,10,25500,1,11
2021,202101,583314,2021001404542,9828.0,2021005833141,80022,1,3,15600.0,0,0,1,24,2,1,100,0,0,6,63,1,10,33000,1,11
2021,202101,583314,2021001404542,9828.0,2021005833141,80022,1,4,20748.0,0,0,2,22,6,1,100,0,0,7,71,1,10,13200,1,11
2021,202101,583314,2021001404542,9828.0,2021005833141,80022,1,5,15444.0,0,0,1,20,6,1,100,0,0,6,63,1,10,20000,1,11
2021,202101,584874,2021000115704,9048.0,2021005848741,70023,1,1,9204.0,0,0,2,63,1,1,100,0,0,7,71,1,10,83000,1,11
2021,202101,585030,2021000159976,11700.0,2021005850301,50023,1,1,11700.0,0,0,2,55,5,1,100,0,0,6,64,1,10,0,1,11
2021,202101,585186,2021000198842,20124.0,2021005851861,90023,1,1,20280.0,1,0,2,40,1,1,100,0,0,10,101,1,10,42000,1,11
2021,202101,585186,2021000198842,20124.0,2021005851861,90023,1,2,27924.0,1,0,1,42,1,1,100,0,0,11,116,1,10,140000,1,11
2021,202101,585342,2021000236974,12636.0,2021005853421,60023,1,1,12636.0,0,0,2,60,1,1,100,0,0,6,63,1,10,70000,1,11
2021,202101,585342,2021000236974,12636.0,2021005853421,60023,1,2,15756.0,0,0,1,61,1,1,100,0,0,6,63,1,10,28000,1,11
2021,202101,585498,2021000274003,26832.0,2021005854981,80023,1,1,26676.0,0,0,2,42,1,1,100,0,0,6,63,1,10,53000,1,11
2021,202101,585498,2021000274003,26832.0,2021005854981,80023,1,2,31512.0,0,0,1,57,1,1,100,0,0,8,81,1,10,117000,2,20
2021,202101,585654,2021000306309,21996.0,2021005856541,90023,1,1,21996.0,0,0,2,61,1,1,100,0,0,10,101,1,10,0,1,13
2021,202101,585654,2021000306309,21996.0,2021005856541,90023,1,2,19344.0,0,0,1,59,1,1,100,0,0,10,101,1,10,100000,1,11
2021,202101,585810,2021000340717,20592.0,2021005858101,80023,1,1,20592.0,3,0,2,46,4,1,100,0,0,8,81,1,10,60000,2,20
2021,202101,585810,2021000340717,20592.0,2021005858101,80023,1,2,16380.0,3,0,1,48,4,1,100,0,0,6,64,1,10,55000,1,11
2021,202101,585810,2021000340717,20592.0,2021005858101,80023,1,4,19968.0,0,0,1,19,6,1,100,0,0,7,71,1,14,20000,1,12
2021,202101,586122,2021000416630,2340.0,2021005861221,10023,1,1,2340.0,0,0,1,51,1,1,100,0,0,6,65,1,10,16000,2,20
2021,202101,586590,2021000529247,11544.0,2021005865901,20023,1,1,11544.0,2,1,1,37,1,1,100,0,0,11,114,1,10,85000,1,11
2021,202101,586746,2021000568070,21684.0,2021005867461,80023,1,1,21684.0,0,0,1,53,4,1,100,0,0,10,101,1,10,0,2,20
2021,202101,586746,2021000568070,21684.0,2021005867461,80023,1,2,21060.0,0,0,2,55,4,1,100,0,0,6,63,1,10,30000,1,11
2021,202101,586746,2021000568070,21684.0,2021005867461,80023,1,3,29328.0,0,0,2,26,4,1,100,0,0,6,63,1,10,30000,1,11
2021,202101,586902,2021000608005,9516.0,2021005869021,30023,1,1,9672.0,0,0,2,63,1,1,100,0,0,6,63,1,10,6000,1,11
2021,202101,587058,2021000647771,7956.0,2021005870581,20023,1,1,7956.0,0,0,2,57,4,1,100,0,0,6,63,1,10,44000,1,11
2021,202101,587214,2021000688347,74568.0,2021005872141,30023,1,1,74568.0,0,0,1,60,4,1,100,0,0,8,81,1,10,0,1,11
2021,202101,587370,2021000723604,24960.0,2021005873701,50023,1,1,24960.0,1,0,1,65,1,1,100,0,0,11,114,1,10,68000,1,11
2021,202101,587370,2021000723604,24960.0,2021005873701,50023,1,2,31200.0,1,0,2,60,1,1,100,0,0,11,114,1,10,50000,1,11
2021,202101,587526,2021000755564,14508.0,2021005875261,10023,1,1,14508.0,1,1,2,25,1,1,100,0,0,6,63,1,10,5800,1,11
2021,202101,587526,2021000755564,14508.0,2021005875261,10023,1,2,12012.0,1,1,1,36,1,1,100,0,0,5,50,1,10,50000,1,11
2021,202101,588150,2021000908775,24804.0,2021005881501,90023,1,1,24648.0,4,1,1,41,1,1,100,0,0,11,114,1,10,110000,1,11
2021,202101,588462,2021000983957,17160.0,2021005884621,100023,1,1,17316.0,2,0,2,50,1,1,100,0,0,7,71,1,10,45000,1,11
2021,202101,588462,2021000983957,17160.0,2021005884621,100023,1,2,21060.0,2,0,1,50,1,1,100,0,0,10,101,1,10,112000,1,11
2021,202101,588462,2021000983957,17160.0,2021005884621,100023,1,3,34632.0,0,0,1,26,6,1,100,0,0,7,71,1,10,60000,1,11
2021,202101,588462,2021000983957,17160.0,2021005884621,100023,1,4,18408.0,0,0,2,20,6,1,100,0,0,6,64,1,10,21200,1,11
2021,202101,588618,2021001022093,34944.0,2021005886181,60023,1,1,34944.0,0,0,2,23,6,1,100,0,0,8,81,1,10,31000,1,11
2021,202101,588774,2021001059356,8736.0,2021005887741,20023,1,1,8736.0,0,0,2,27,1,1,100,0,0,8,81,1,10,19000,1,11
2021,202101,588774,2021001059356,8736.0,2021005887741,20023,1,2,8112.0,0,0,1,36,1,1,100,0,0,6,64,1,10,17000,1,11
2021,202101,588930,2021001097557,15756.0,2021005889301,100023,1,1,15756.0,0,0,1,60,6,1,100,0,0,6,63,1,10,16100,1,11
2021,202101,589086,2021001137138,5148.0,2021005890861,30023,1,1,5148.0,1,1,2,39,4,1,100,0,0,7,71,1,10,5000,1,11
2021,202101,589086,2021001137138,5148.0,2021005890861,30023,1,2,5772.0,1,1,1,38,6,1,100,0,0,10,101,1,10,49400,1,11
2021,202101,589242,2021001175081,4524.0,2021005892421,10023,1,1,4680.0,0,0,1,50,1,1,100,0,0,6,63,1,10,90000,1,11
2021,202101,589554,2021001250830,22620.0,2021005895541,80023,1,1,22620.0,1,0,2,39,3,1,100,0,0,6,63,1,10,26900,1,11
2021,202101,590022,2021001362116,3120.0,2021005900221,50023,1,3,6552.0,0,0,2,37,6,1,100,0,0,11,114,1,10,55000,1,11
2021,202101,590178,2021001401409,14508.0,2021005901781,30023,1,1,14352.0,0,0,1,55,4,1,100,0,0,6,63,1,10,43600,1,11
2021,202101,590178,2021001401409,14508.0,2021005901781,30023,1,2,15444.0,0,0,1,34,6,1,100,0,0,6,64,1,10,55000,1,11
2021,202101,590646,2021010020360,14196.0,2021005906461,100324,4,1,14196.0,0,0,1,34,6,8,845,2,200,6,63,1,10,1300,1,11
2021,202101,591894,2021010081046,6864.0,2021005918941,80224,4,1,6864.0,0,0,2,20,6,1,100,0,0,6,63,1,10,1800,1,11
2021,202101,592986,2021010131586,11544.0,2021005929861,110124,4,1,11544.0,0,0,2,18,6,2,200,0,0,7,71,1,10,1100,1,11
2021,202101,594078,2021000030694,13728.0,2021005940781,140024,1,3,14352.0,0,0,1,27,6,1,100,0,0,7,71,1,10,31000,1,11
2021,202101,594234,2021000039169,43056.0,2021005942341,110724,1,1,42900.0,2,0,1,55,1,2,200,0,0,6,63,1,10,40000,1,11
2021,202101,594234,2021000039169,43056.0,2021005942341,110724,1,2,57252.0,2,0,2,47,1,2,200,0,0,10,101,1,10,110000,1,11
2021,202101,594234,2021000039169,43056.0,2021005942341,110724,1,4,19656.0,0,0,1,19,6,2,200,0,0,6,63,1,10,20000,1,11
2021,202101,594546,2021000059288,11856.0,2021005945461,80524,1,2,12012.0,1,0,2,51,4,2,200,0,0,11,114,1,10,57000,1,11
2021,202101,594546,2021000059288,11856.0,2021005945461,80524,1,3,14976.0,0,0,2,21,6,2,200,0,0,6,63,1,10,30000,1,11
2021,202101,594702,2021000068315,9360.0,2021005947021,110624,1,1,9204.0,0,0,2,56,5,2,200,0,0,7,71,1,10,75000,1,11
2021,202101,595014,2021000085699,3276.0,2021005950141,50524,1,1,3276.0,0,0,2,30,6,7,700,1,100,7,71,1,10,30000,1,11
2021,202101,595170,2021000095446,5304.0,2021005951701,80524,1,1,5304.0,0,0,2,26,1,1,100,0,0,8,81,1,10,25000,1,11
2021,202101,595170,2021000095446,5304.0,2021005951701,80524,1,2,7644.0,0,0,1,26,1,1,100,0,0,7,71,1,14,50000,1,12
2021,202101,595482,2021000113495,9828.0,2021005954821,110224,1,1,9828.0,2,0,2,49,2,2,200,0,0,8,81,1,10,125000,1,11
2021,202101,595482,2021000113495,9828.0,2021005954821,110224,1,2,9048.0,0,0,1,20,6,2,200,0,0,7,71,1,10,40000,1,11
2021,202101,595482,2021000113495,9828.0,2021005954821,110224,1,3,9048.0,0,0,1,20,6,2,200,0,0,6,63,1,10,40000,1,11
2021,202101,595482,2021000113495,9828.0,2021005954821,110224,1,4,11232.0,0,0,1,28,6,2,200,0,0,7,71,1,14,25000,1,12
2021,202101,595482,2021000113495,9828.0,2021005954821,110224,1,6,11232.0,0,0,1,28,6,2,200,0,0,10,101,1,10,80000,1,11
